Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,9096,7656,3356,3788,6936,15396,9932,8200,8520,12932,7692,13224,14796,6632,22108,14844,7768,16520,8488,4360,8412,8424,3728,7976,6296,8452,8460,8632,12520,8396,12788,7032,8148,5140,7816,4236,3736,6652,5756,17608,3016,9604,4372,7780,8692,3912,7196,7700,13340,8456,11020,9172,8500,16380,13752,8408,8772,7972,8716,9244,2560,10196,6732,4172,4824,5368,12856,13812,4120,4032,15556,3896,6708,13876,8092,18580,8580,6056,8104,15048,4364,7964,7564,9172,6664,11060,10120,9220,8348,4552,4168,9928,8716,9476,4192,13448,9084,9816,9240,6440,7356
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,14296,8664,6336,17644,8344,12252,13668,5900,8456,4680,8684,16724,6980,5224,5252,14296,8780,9052,3896,4408,5692,8596,5072,9732,3812,3004,1808,7604,10988,6556,8568,9480,8452,10244,10244,7816,13608,9204,7688,9104,7236,9196,8916,14952,2248,9128,17644,3612,13156,8136,13644,8092,10152,18968,5308,7984,5768,3608,13028,9684,11336,9048,9080,8676,8088,4616,10244,5352,12820,17224,4620,14920,13640,8916,5252,9640,9436,6940,5288,16860,8408,9996,8120,15204,15684,11096,9928,7416,10020,8260,9048,12776,8792,9364,12380,19624,8120,10040,7192,12028,8772
Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge,11548,3848,9000,7616,8456,3680,9164,9544,8436,16376,8740,8748,6948,13460,8216,9092,9020,8740,9928,14348,4264,7068,12584,7364,8588,10024,15112,9480,8332,9928,3976,6396,8456,8776,12812,3916,9344,19204,6968,6496,3896,5972,8332,9484,9172,7360,3960,6788,7556,7976,8876,9176,6028,10244,10020,14520,7692,6340,5340,9116,8580,8536,9940,7780,14452,4372,14260,11212,6516,1628,8520,4360,9032,8468,10188,8232,7384,7096,8772,3848,7464,6780,9796,6764,15144,10008,8764,6428,8452,13304,8008,3584,8340,13788,6496,13192,15352,7540,14680,13224,3292
Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked,9352,6288,7084,4168,6280,6392,5332,5208,4680,8264,4352,9080,9924,13396,5444,7592,9028,6992,3564,7272,13268,9928,3676,5592,3676,7700,5052,15084,8296,9116,2408,6984,6516,6196,3704,8472,4572,15000,4700,7564,4156,7304,9924,4168,16860,4376,9028,1848,8100,6536,15092,8648,7416,4364,4972,8012,6436,13576,6580,3596,7948,9268,10216,7812,7688,2240,8468,9560,17484,11020,4424,6844,8100,8580,4040,7464,14004,12488,7224,2072,7996,13496,7972,7372,8536,7736,4136,4644,12676,11020,16148,4548,1728,7996,4792,6980,9924,9064,8616,7484,3580
Try move in direction: Left if produces a left merge -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked,7964,7896,6824,13256,15032,3752,4168,11308,6984,3732,5252,7800,4552,6364,8244,7840,2252,9764,16792,10920,3880,6344,12808,7260,6344,16652,10052,6856,8840,6980,4488,13768,11268,8632,13668,3916,6220,13352,9548,4192,8024,8180,5944,6760,14172,6792,6756,9784,8548,11504,15800,6228,5576,8352,3912,6132,3408,15244,11900,2368,9704,4804,8100,3768,8292,4632,6700,8680,3356,8824,8776,14644,3512,9468,7212,12756,10088,6216,10260,4136,5224,8276,7300,9768,6476,2672,8468,8716,7076,1972,3848,13572,7448,3664,7704,8744,4500,6188,13608,4044,4040
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked,6804,4680,4360,4468,7692,9220,6104,7668,14564,9256,13504,6412,13848,3688,11224,8728,14600,8764,18156,4208,7096,6968,8456,2248,1808,13720,9076,5964,12684,9044,8364,4040,3280,6788,8488,3996,7508,20004,8924,3400,13252,4680,5900,7816,7556,6792,2872,4372,6972,8008,7972,4648,12068,5400,6648,14904,8056,7608,5900,6620,5700,12364,4452,4392,9356,5208,8140,5580,7020,11892,3388,6388,9044,7880,8024,4076,5208,3704,3660,3924,4876,4184,7976,8204,6764,16424,13764,5992,3740,8460,8772,4164,5632,5640,8148,17028,11500,8716,8788,7304,10852
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge,6676,6364,7364,13948,8140,11348,9412,15172,6268,4304,7292,4948,4360,9720,2924,7868,3636,9196,5132,11364,11908,3720,6360,8888,8568,1980,2680,12648,6732,6348,5400,6648,15960,8136,3744,3548,6600,8328,1488,4172,6332,9628,5112,8728,8676,6924,6028,2764,15436,5276,5332,9684,16312,4244,8012,11168,12536,7160,5612,9972,8856,8772,4284,7516,5124,7532,5916,4760,4040,12904,9368,8536,7048,4204,7916,8780,4904,8408,5924,3580,10796,1744,3628,1932,8972,5840,6012,3912,4268,3996,6236,4668,3692,18244,8468,10152,4028,4004,3640,7732,5640
Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if produces a left merge,9928,8280,7492,8468,4364,11384,8728,5412,6436,8136,4484,4040,15112,10212,6436,8004,15172,6708,9188,8456,8024,5776,6628,3068,4536,1560,9764,3232,12740,4692,6204,4212,7656,2716,3604,4752,9344,4108,7960,8516,12804,8792,4312,8924,15424,2364,10200,4316,8316,8324,7708,4680,9160,2844,7336,7096,1944,3724,8536,3720,2080,12748,4860,7700,5276,12980,8364,7400,7372,1520,7784,4888,3976,6036,5084,5220,4588,6392,6104,12808,2252,6376,9996,9812,2884,4772,8668,6156,7308,19144,7252,5144,6024,16996,6152,3724,8104,3628,8452,8468,8140
Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if produces a left merge,4204,5192,3996,7576,4104,7620,9704,2680,16972,8772,4316,3212,9956,9812,2252,7892,12296,7848,8412,7768,3192,3880,1548,4008,3956,2436,9492,2692,8204,11596,6164,9800,4152,8152,10056,12552,4412,8148,16004,8520,12392,8688,2092,8536,12408,6404,4348,3536,13260,8772,10740,8140,11212,5696,6388,7628,3608,15784,4108,2792,14252,7688,8120,8932,7116,3912,3596,10772,9564,4648,2844,3720,7112,5720,2360,1852,5960,7000,9796,5864,7752,3880,3992,4344,5944,5100,9580,9800,4316,9436,13452,5676,11524,7476,8776,8004,3716,15332,11000,1784,11140
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if produces a left merge,7244,3248,3672,7972,8840,12876,12776,5208,4484,5956,3652,12480,6152,3224,8432,5136,6924,2708,4204,7616,10464,3440,11400,8424,11672,10568,7036,6936,7800,5328,8168,9576,9208,5480,6180,4124,8456,8456,13880,8264,5140,12104,2876,7624,6808,5032,4472,8228,8568,7676,5240,16196,5424,7816,3992,8876,8824,9092,8988,5112,3992,8648,7268,5512,6360,4432,6168,7620,3720,5996,10184,12796,14396,6844,3720,6792,7116,18248,7688,2972,3400,7240,7688,3864,8740,6248,9740,13128,6120,7036,5968,4792,6680,8772,11432,5844,3612,15304,8728,5748,8076
Try move in direction: Left if produces a left merge -> Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge,6980,7216,7292,5444,9352,13496,3788,6232,9704,4344,8748,4360,4052,7208,3636,5412,7704,13576,7116,13540,4220,16860,7944,8376,7704,8332,7608,4180,8780,5444,12584,4168,8728,4028,11924,6456,5432,3976,8260,12488,13416,4444,13804,4104,14340,8096,3668,8580,9188,3160,6040,1804,9812,6024,4168,8660,6280,8468,9944,3448,9160,9892,2584,8712,8008,4824,7516,9288,12840,7196,8020,2396,3684,9352,9492,8168,10200,2492,1940,6680,3868,3484,11128,3836,4428,9048,7516,8148,8232,3048,9908,10184,5864,3604,3672,7816,7032,9604,17168,6968,8520
Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge,9468,8916,5252,4936,6936,13592,15112,6312,8408,11232,15032,8568,7628,4724,9160,3960,3560,9784,1816,5432,6312,7688,3548,8468,14444,8728,3068,3196,13576,8760,2420,4396,6664,8568,8804,6200,6540,15484,4328,12264,5500,7480,1612,5868,8104,3416,6436,8740,4748,7640,5100,9448,12612,7976,7964,6680,3456,1348,8468,9188,3532,10120,12824,7832,2672,9432,3016,7676,7576,12836,3720,5340,6340,11192,9224,9764,10200,6024,9604,6360,7780,13216,3308,10628,3324,13672,1468,9656,7644,11908,4060,6024,9148,13672,4140,7688,3448,4748,15644,9284,6012
Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,8580,3848,2976,5884,8332,7964,7080,15740,4380,9928,4124,7100,5796,9292,4168,12804,4168,7656,15252,7828,5128,6364,14024,7972,9512,6824,6520,5784,5980,11452,8264,6092,6036,2592,7124,7624,7352,7712,7180,13576,2088,6012,4472,14904,5432,7176,8700,13820,3892,7632,6012,3640,4292,14228,7676,4664,6236,8792,4328,6428,3144,12820,7676,8276,16552,12096,15112,4280,4268,8068,6328,8444,14680,4680,7992,5080,4020,4948,6656,19492,8124,4808,15372,9096,9528,6092,5412,16504,7612,7372,6440,9688,10040,7816,5088,8660,6884,9900,4180,8972,7748
Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,8444,14664,7912,6872,9672,4020,7724,8680,3528,8040,13364,7884,13848,13396,7692,6488,13472,7564,6792,4616,8780,4236,6216,11592,5444,3868,4440,9684,11464,16968,5588,5956,6440,4488,4168,5272,4484,4296,9972,15848,7132,7720,2764,10072,6156,6540,4168,13672,11120,5064,5544,8520,9124,14280,14376,4644,7356,9448,9284,4632,9960,14408,14040,13676,16328,9096,12948,7272,9032,9004,8396,8740,8728,8264,5384,4316,13688,8824,6808,6140,7732,2044,4360,8856,4012,9476,7496,6676,9572,7896,9436,8020,7048,7128,7612,8264,9028,6148,10212,6584,7372
Try move in direction: Left if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked,1852,8740,5304,8088,8332,7432,4316,11272,7720,3452,4280,8420,8148,8280,4052,3716,8364,6392,4012,13608,5852,2848,2488,5756,3736,7432,8580,15316,2168,5416,4484,7520,3308,4360,8808,3896,5948,4360,13348,4112,5112,8124,3404,2168,5764,1980,6340,3672,3920,9128,5564,6012,5384,5148,4232,4136,8328,7244,7816,1804,7628,8412,11144,6540,4360,2640,7756,14900,10548,6996,7692,3996,6840,8456,4104,5500,3096,4740,7720,4484,7240,8328,3416,3420,4380,7436,3448,8024,7132,4408,7636,2692,7336,9192,13384,1400,10056,8760,3684,7548,4204
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked,6072,9312,12316,2056,6356,7432,7332,12856,12688,4984,9604,5864,5352,8660,9512,4460,3608,4060,15524,4372,5408,6228,8744,4600,6664,3688,8156,5136,3988,14472,9288,5000,9672,3128,12756,3868,3568,6856,2716,12372,6480,7688,14956,3452,4992,5844,15432,8216,3360,3976,4004,5068,1868,12552,4104,5904,4324,4208,5836,10116,4012,6872,5844,14552,5188,6964,7812,5528,1820,3732,6584,14024,13708,12304,6856,8456,5800,11568,6308,4404,6540,3244,3564,12268,844,18500,8468,4076,8524,7996,8636,1628,7996,7736,9120,9916,1596,6228,4808,10380,13576
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge,7904,6692,5320,4328,6952,8276,5784,8668,9604,840,12296,3912,4000,10088,3212,10568,8492,4172,6076,5160,7528,6584,5676,7240,2680,7636,7016,4348,7700,8148,9160,3652,9340,3416,6980,13436,7656,6412,7608,14932,8228,3288,8528,15900,12596,2444,4376,9752,3792,14712,3800,4680,4040,3340,4088,6264,9796,12936,6220,11448,9768,3484,4272,4588,6068,2240,7500,14156,4136,3640,8500,8452,6928,8776,14048,8632,11404,13208,9332,12632,10244,11896,8452,8328,9676,8264,6300,6508,2568,17476,4396,4552,3868,8412,4000,8072,4136,9176,4316,5016,8568
Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge -> Try move in direction: Right if produces a left merge,7892,1048,14556,6896,4008,4488,7560,9796,3528,7816,5764,3276,3724,6320,4072,9160,8996,11704,6232,5108,7692,9284,7596,8280,14372,3212,2620,7748,4588,12004,8716,7576,7292,6216,8456,3360,6816,3836,7720,2268,7812,9604,6328,5580,6200,4440,8744,6776,4008,7656,7524,3816,12564,4620,9188,2616,2504,8140,6216,12536,6872,4932,14452,6600,7780,4280,4452,6108,7944,6428,4680,4040,7384,3724,7372,5912,7384,5308,7464,4808,8728,5096,4952,3640,1640,7292,7896,8500,13256,3324,4204,7452,5976,8452,7052,5372,8536,8300,7560,9560,11292
Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge,4636,8028,10164,3604,7316,14820,8228,8772,5096,6060,13480,8488,9560,12372,4616,4492,8148,6192,8824,5444,5220,3708,8460,5432,6792,4036,2444,3548,8204,6136,3020,7108,6136,2076,8260,4552,4212,12520,13416,4828,15116,5776,3816,6568,4364,5496,3076,7312,2124,4000,7800,10100,4376,5448,3596,4280,9028,5724,3212,9176,5660,9944,7620,6812,3580,5420,3992,9080,3832,6296,8840,4316,13764,7544,6300,9912,7832,4040,4056,8344,8456,8420,7684,8552,6440,3932,8456,6332,5128,14180,10200,4452,6984,12684,8860,6664,5132,16072,4888,3192,2476
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if produces a left merge,7784,8772,8936,9576,4296,7812,4372,5304,3344,12332,3460,9208,8916,9512,6936,8172,6060,5616,4876,3448,14156,7772,2888,8904,4764,7280,6588,6556,9512,5544,2136,7896,2648,7916,14824,6804,12244,4236,9480,7836,8648,8948,3820,4612,2788,13656,9356,5720,6064,5560,9352,7236,6476,2988,4140,6904,4108,9800,7568,5284,5580,6428,4504,3924,9604,8588,4516,6476,3992,5912,3880,3788,3716,9160,8548,6152,8260,6664,4948,9220,1708,1804,3720,3460,4272,3356,8548,4440,6300,7628,3336,6952,9400,6488,2268,5832,8568,7500,11164,8060,11144
Try move in direction: Left if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge,4364,5768,7072,14676,6352,4248,4324,3864,15332,12520,7732,11880,1040,6456,9192,10788,2208,14280,8136,5072,4088,8456,3936,3476,3860,8196,2628,5704,6844,7964,2488,1712,6616,5704,9880,15192,10200,3868,5112,14184,7004,16520,2776,3372,3896,5708,7164,5776,3320,6600,14152,8120,9352,9932,7880,7736,8124,11192,792,2124,2812,4316,7336,8904,3404,4412,7692,5404,13384,2852,8500,7112,4544,7812,3148,12400,5056,9096,6844,8200,4380,1888,2664,10232,2148,4552,8248,4484,5256,15180,4364,9572,2664,2616,9052,12376,8548,5520,3596,6636,10568
Ban move in direction: Up if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked,12172,6092,5112,2708,15320,3740,7004,12000,6060,8156,13992,3952,4704,7816,13532,12824,5472,7912,17140,3532,15112,3592,5884,15208,6232,7260,3880,6180,10804,3836,4408,7248,8580,10800,2696,8060,4608,17396,5640,6744,8088,7676,14396,15496,7804,9388,7064,28932,3320,3016,3664,13576,5908,6756,6344,5824,8052,17512,16900,1820,7484,9240,8024,12252,3724,16596,2988,9924,3716,7128,7356,5148,14488,7816,8860,10656,7680,8920,13528,3992,12920,10880,11912,2836,9028,8276,5276,3276,12504,9324,3420,11148,15960,5900,13080,8148,13804,6288,11704,4048,8004
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked,5852,2488,3900,7820,13848,7368,4568,7464,8488,4364,14780,12808,7064,15128,9220,9476,4744,13304,13464,5320,3676,4340,13844,8760,8772,8408,3688,3812,4364,10904,5852,7692,6780,5160,3592,12796,4484,8580,9944,9948,7972,7944,8180,7684,5384,4264,7848,8724,8888,4308,7224,7608,3920,3708,5704,8536,7372,12320,9768,10232,7788,4360,6688,1860,8548,15192,10200,7688,6708,7576,6860,7716,8420,10008,3860,7000,9096,8724,9960,5596,9004,7816,7804,4148,9216,4024,6664,9604,8488,10200,5880,6024,5876,19688,3032,8948,5320,7636,5452,4772,8264
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked,7748,3728,6648,9412,11976,14792,8408,7508,7556,13608,3736,2216,6380,8356,14340,7228,6356,7576,6228,9480,6856,8680,5980,7452,1992,3608,5596,1932,6676,3720,7784,13864,5036,7992,7072,10064,5240,5440,6236,5832,7496,6344,3928,7224,8360,8264,9292,11048,11348,9860,5444,7476,6920,8340,4280,6152,6668,13140,12376,7356,8220,2844,8008,8204,7512,3948,9864,7112,8408,4956,6988,9604,16060,17016,4348,4144,8760,9036,3868,7724,4008,6024,8012,1804,3336,8000,8408,7860,7576,8068,4664,8740,15992,14612,7176,7560,6988,6360,7288,13152,7308
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked,5204,4760,8772,3240,7644,7816,4152,5352,7816,11160,20808,14232,7592,9288,3656,7828,4036,7724,7020,7308,2244,9556,6024,7080,3276,7804,7284,6216,4536,4492,4968,4004,7836,6520,7244,8436,4792,8008,4164,8252,2828,8772,6364,8984,3404,14696,1988,8260,5144,3672,8424,4476,7884,7612,7336,9796,3324,7688,6888,2900,9276,6152,13112,7096,18308,7784,8984,8824,8772,7816,8148,8544,16724,7152,2568,6748,8264,8712,15048,4364,9924,4900,8468,3912,8984,7208,3416,5124,7948,15688,6004,5208,13576,17476,5544,7004,3924,5624,9608,7708,9492
Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Up if left column locked,18952,10688,4952,8060,5400,7084,4940,1932,5720,9384,5880,6924,4392,9112,10188,3944,4048,7548,4968,7644,7828,5464,8092,7588,8104,7828,4280,8756,9196,11796,3164,10932,6424,14404,12664,7464,4132,8136,9128,6748,3292,7132,7640,14364,5004,15748,7332,7520,1852,9196,13424,8048,2116,8420,6440,3800,7656,7704,4488,6608,3980,6792,14148,10156,7836,8232,8580,4792,6036,9444,5388,4268,12660,11924,7736,2968,6936,5124,5020,5764,3564,6368,2012,8612,6148,4312,6984,6940,4852,4040,3800,4360,10600,9476,9180,6744,6456,6776,6972,6296,3732
Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge,16124,7816,7732,9960,8760,5032,6548,3320,6136,4440,7204,4004,2840,8824,6444,13668,4284,7432,12936,4056,4040,5832,7496,7684,5076,7372,8360,8996,5788,8488,5136,8420,17028,2132,8100,6856,6592,5100,8172,8388,3724,6568,3292,4924,13656,6220,5212,5380,3596,9288,5816,7848,5024,5480,5320,4748,14088,11292,6880,7240,7284,6404,7644,11460,5384,6344,5232,6676,11352,4060,9116,6500,5668,8312,11616,1660,3592,5444,11372,3592,4440,9016,6148,5072,8140,1724,7680,3596,3576,3416,4268,7816,10732,7784,4264,5368,3776,7432,2332,2860,5992
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if produces a left merge,6460,6984,8452,4712,8260,4332,8100,8588,5560,6652,17132,15208,12620,15052,13020,3752,11536,8588,13176,10976,12308,8468,8968,7896,5960,8456,7372,6060,9288,5532,5644,8184,12136,12820,4456,15992,11952,15212,6052,2572,16696,6204,9036,3960,13724,22344,6084,17636,9220,2444,3848,7100,9272,4840,5300,3804,7928,4612,3400,3784,2888,7228,7416,15788,7116,8468,6460,16052,5864,11592,11304,8748,6184,8644,2432,10188,16188,7496,13448,8568,16724,3744,4040,9356,6348,7804,6348,6476,8564,7716,7400,8460,2844,2708,8984,5608,8532,3484,5316,7896,7048
Ban move in direction: Up if left column locked -> Try move in direction: Left if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge,3328,5364,4376,12828,11720,12108,4004,2440,4344,6968,6024,5084,10876,3284,3788,6472,12888,17016,5384,13768,7320,8788,4484,8136,13160,4856,5252,6232,4036,8360,6968,13592,13704,8408,10452,3448,6012,6220,12828,3128,12988,8012,14140,2636,12368,4764,16900,8780,10232,5900,5988,2808,6184,17228,7256,7320,3484,18216,5900,6940,12952,8984,2540,6316,8500,4700,7356,5676,6148,12820,3568,8948,3140,7260,5904,3324,6952,7016,13244,11908,1700,9380,17000,1948,14840,796,3404,13268,8840,3676,11964,5776,7256,8168,3780,12616,6660,10004,7688,8280,7948
Try move in direction: Left if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if produces a left merge,8312,14380,13452,7644,3768,3264,8972,5916,22144,8456,5224,7820,13336,8676,2396,8252,9036,16668,3720,6556,6376,4472,7080,6840,13452,13896,8740,12412,2180,8120,13460,14088,13688,5912,8500,5228,8744,6624,7788,17588,13564,5148,8488,8776,12428,6664,8696,6936,13896,12548,4980,14664,8288,3356,6968,8728,3020,15912,6356,12888,13496,3680,10632,3608,8984,4308,4892,14328,5764,6740,16500,11080,5876,8268,3172,8004,11636,5848,14404,7240,8552,12144,4364,7092,4248,15156,13532,14928,3992,10988,13328,24980,9164,5136,2852,5192,14152,7508,6360,4692,8008
Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,14156,7576,3608,6204,12492,8772,6952,7648,1848,6220,8456,5028,4412,2920,9656,12776,12264,8660,4404,9396,16024,9096,9276,1516,6732,12360,8708,4536,12772,3484,13340,9036,8664,13688,16424,3644,8136,6760,6984,5388,15728,7192,8000,6456,2816,4348,16136,3256,4484,8636,16984,5192,6884,15388,17316,8716,16936,12504,9928,7868,13128,5096,15752,8740,8544,4556,13588,7904,4240,9300,8996,11144,7432,8068,8900,10108,7968,5124,9036,7432,6940,7052,1548,11832,6980,12900,3336,3436,7736,5844,26184,5592,9288,10452,4216,6904,8456,12956,7288,7292,3900
Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,7820,3728,14376,3744,13156,8500,8024,6204,1536,8008,8824,13768,12640,14972,8192,9092,14260,9832,5600,3644,6220,4968,6460,3580,4656,3604,13612,12660,7196,6632,6348,3164,5744,4988,3796,10028,9208,7816,5096,4500,16904,11144,4808,9032,3476,8276,6008,8364,4700,4184,8092,5248,16584,4372,8452,15284,9032,14744,15644,12812,13880,8212,22908,7944,5752,4496,6168,12616,2264,8008,7228,8764,1332,3992,16952,12740,8136,6668,4936,15352,5760,8468,4636,7584,16340,7456,5064,4132,4876,6980,3956,12808,6996,16584,6788,9188,6256,8552,7884,6560,3228
Try move in direction: Left if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked,6040,6664,2820,8580,7896,5912,2640,4428,9492,11844,7676,8956,7372,7332,5056,8760,5512,7228,8788,5108,8860,6924,8996,7384,3848,14132,15752,4348,7352,7672,5536,6824,8252,9160,7656,3848,4212,13688,7624,8012,4296,6980,9940,3368,4636,5432,9028,4664,9112,5264,7836,7564,5708,9252,6524,3992,7556,8916,7972,9604,14900,9016,4236,9416,7828,6552,5660,15128,5400,2816,5372,6792,3740,8660,3560,6708,7688,4456,7604,6248,5864,5108,13116,9480,6668,5884,3596,6520,7468,5576,13084,7444,8552,3276,5404,14724,4616,5396,6364,8408,8328
Ban move in direction: Down if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked,11976,4440,8844,7912,3440,8308,7992,8452,8556,3936,6936,9096,8988,7244,4632,8504,3680,8460,8728,5628,13528,6596,8132,5224,4264,15064,8168,8284,9064,10056,7636,6316,3768,7868,3916,8136,5956,4488,5128,4680,8280,4756,13112,2956,14340,7240,5692,5512,3416,8100,8364,6664,8228,9144,7896,5208,2764,6992,8104,3640,9764,6536,4328,3960,3868,6056,3132,7708,5248,4372,11400,7980,8904,13704,14004,4668,7692,8136,3004,10968,4504,11908,4136,11912,1852,4500,8440,8136,8952,7160,7132,12776,8548,1864,7372,8036,7748,8276,9288,13128,6876
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked,13700,7300,7840,6700,3400,10200,7244,13416,8136,9028,6528,5448,7076,7768,3464,7324,13860,5680,11208,6092,7148,8632,3992,1548,9604,4440,8996,13020,3752,11076,7188,8740,14156,3612,12904,4124,5276,2932,3688,8468,8648,8040,8888,5432,4348,6196,7416,5912,14872,5948,6540,3324,2888,6716,4892,6232,6936,7892,12812,8204,8276,5104,12852,2572,9132,3116,12968,7048,3416,6596,4520,8548,7412,8744,3564,8536,3560,7464,12956,5988,4076,8260,9628,10248,9992,6412,7688,7428,14152,6600,12808,10744,4376,8580,5140,4676,14924,8272,4200,9432,5220
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked,8712,3264,6312,6228,7320,7688,5252,14588,6920,3844,9340,5528,9288,6800,5448,3624,13256,2892,8872,11968,10120,5912,12968,6808,3768,4728,4648,7420,4168,6552,6984,4172,7420,3948,3880,6260,8996,4292,13176,6036,7748,7228,3960,8524,4236,7756,8040,3836,4360,7652,8792,8012,9492,3036,9284,3992,9924,13772,5956,4644,7752,9884,4264,3276,7768,13884,15240,8772,3996,13832,5368,6776,3812,8728,7100,9036,8328,12840,8712,7448,8668,24116,6664,10508,4876,2668,4136,3144,9084,8104,4004,8904,11452,8088,13576,13768,7724,5832,14012,6040,7940
Ban move in direction: Right if left column locked -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Ban move in direction: Down if left column locked,6300,13176,7992,3180,5500,3892,3664,9592,14996,6936,7324,13788,3832,3884,8080,6348,2832,3240,5368,11988,4088,7544,6124,3336,7416,1816,2876,10156,8360,12676,2704,4088,16948,3916,4072,9480,8540,3592,15364,7596,4356,6936,13416,4184,4892,7260,3676,8152,13688,3896,9224,9160,17352,4088,9176,8020,5412,15804,6572,8564,8856,9572,6232,8548,8728,7880,11592,6360,7768,8092,5472,3652,14376,8216,5096,7124,7388,5820,11752,8536,9676,4328,7388,8772,5444,3644,3804,4248,8984,5252,7964,7576,6640,4008,4496,2348,9080,4296,1504,13208,4372
