Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,3736,3896,1376,1912,6760,1948,3352,2696,3288,2204,736
Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,812,1756,1700,1356,832,740,1120,1112,1412,1120,1964
Try move in direction: Down if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,3208,972,3324,3356,3340,3356,3596,2304,3672,3256,1864
Try move in direction: Down if produces a left merge -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,3964,3352,6108,3464,3560,1864,3372,1592,1992,976,3312
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Right if left column locked,1520,1532,1148,1088,2028,1728,892,844,1076,2812,1160
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge -> Ban move in direction: Right if left column locked,4796,2876,4060,2572,3340,3260,3356,1760,1888,1916,1608
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if produces a left merge,2876,1660,2620,908,2508,3468,4108,4328,896,1240,3800
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if produces a left merge,2444,892,764,716,1488,1904,708,1948,1580,2220,1316
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,1548,2888,3580,3820,1544,3336,2736,1852,1676,1976,1292
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if produces a left merge,5676,1736,1868,4488,3212,2272,1596,4152,3532,1692,1868
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Down if produces a left merge,1056,1256,1512,1380,388,1516,1148,976,1552,852,1356
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Try move in direction: Down if produces a left merge,3724,516,1172,1368,592,1148,1616,2728,392,2460,1616
Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,1696,2732,3564,5276,1184,796,5552,4072,5320,1216,4000
Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,1448,2076,1392,4068,3320,3272,1548,3768,3328,4376,3820
Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,1072,5404,1596,1112,5684,5164,2080,2416,1696,3532,2152
Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,2572,3536,4252,2288,1564,3368,7624,1912,3612,3736,1036
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if merge possible,3756,564,2368,1860,3384,1900,2508,2568,3724,1464,2636
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if merge possible,2040,2248,2044,4076,772,2264,1800,2300,848,1404,5228
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible,460,868,1868,4924,2252,3628,780,2204,1832,1676,1784
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible,8120,3788,4616,2056,1704,3848,2008,7304,3372,1948,4104
Try move in direction: Left if produces a left merge -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,4056,3372,1596,5848,3500,2972,3144,4376,1608,4456,2764
Try move in direction: Down if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,3084,2448,4220,1864,1960,1020,1532,800,3372,3340,2312
Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,2040,2332,2968,2128,1104,1416,4028,3276,4300,2588,2828
Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,876,1404,3256,2520,1212,1656,1276,2572,3896,2992,4344
Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,3368,4172,1928,2860,2856,3608,1284,3036,1992,6348,7484
Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,3580,3464,896,3656,1868,1368,3720,5568,3100,1660,2364
Try move in direction: Down if merge possible -> Try move in direction: Left if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,1896,3228,3448,1536,1992,4040,1548,1676,3420,1564,3020
Try move in direction: Left if produces a left merge -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,3660,3900,2332,3580,4376,3388,2808,3196,808,3420,3388
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked,2872,3224,2684,844,2472,1864,3660,2908,3340,1724,1556
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge -> Ban move in direction: Right if left column locked,1804,7180,1864,892,7428,3536,1280,2860,1596,1740,1872
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge,1356,3560,3324,1820,4364,1564,5308,924,2588,2744,1116
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Left if produces a left merge,1880,1776,2652,2124,1676,4104,984,2476,1940,2044,1412
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge,916,3296,1580,1672,3104,2248,1656,3048,3980,3468,4140
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Left if produces a left merge,1696,1480,2140,3656,4440,1440,1440,1948,2644,5552,3464
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Left if produces a left merge,1708,4248,3052,2420,2856,3036,2484,2768,1648,5620,5688
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Try move in direction: Left if produces a left merge,2060,2056,3800,5256,2232,1752,1688,2424,3820,3692,1728
Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,1500,1408,1376,1204,564,1460,1392,2364,1960,1476,2408
Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,1388,1492,1492,1480,660,1296,1248,780,1132,656,2724
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,2600,1688,2756,704,3012,1472,3324,3204,1248,1548,1548
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,352,2672,1156,1360,484,1392,1348,1124,1676,2576,324
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if merge possible,2972,1280,1228,696,564,1580,2728,2180,848,1500,1856
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if merge possible,1124,1140,1648,1164,1152,1052,3168,1800,740,1572,1396
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,3004,1260,1168,3632,1900,1456,2556,1748,2900,2256,684
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible,2368,1064,2608,1076,1232,1516,1456,1196,2872,2648,2264
Try move in direction: Right if produces a left merge -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,1704,3904,1324,2828,2720,1488,796,1480,1624,1680,2448
Try move in direction: Down if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,1768,1416,1232,1328,1436,3136,3100,1184,1632,848,1324
Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,1296,2144,1500,1424,2536,724,2364,1396,2572,1248,2440
Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,2608,1388,1348,2616,972,1200,1736,1644,712,1564,3044
Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,2636,2380,1516,1580,1816,1436,1632,1228,884,848,2880
Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,1244,4840,1084,1236,716,2748,924,1184,1320,604,568
Try move in direction: Down if merge possible -> Try move in direction: Right if produces a left merge -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,972,1140,2528,2484,1612,1496,1536,732,1572,1552,2100
Try move in direction: Right if produces a left merge -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,1436,1504,3244,1356,1712,3000,1792,2420,2356,828,1308
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked,2440,1196,1664,1044,1612,1328,1408,1644,1664,1364,640
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge -> Ban move in direction: Right if left column locked,1608,2276,1376,1724,1500,1424,1372,1512,1672,624,1792
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge,1088,3184,1272,2716,1296,1676,1352,1988,3288,692,1388
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Right if produces a left merge,1220,1296,672,1388,2812,828,1152,820,1776,880,1024
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,1052,2308,1820,688,2856,2688,780,1424,5592,2396,544
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Right if produces a left merge,1536,1704,1740,1232,1596,1092,2180,1420,2012,1840,1724
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Right if produces a left merge,1016,1392,2112,1132,924,1464,1456,1044,1216,1648,1680
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Try move in direction: Right if produces a left merge,1584,472,1380,1816,3084,1960,1516,2688,2796,800,616
Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,3292,2320,2032,1836,1004,1564,1080,3336,2832,908,2940
Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,2044,3224,1148,796,848,5648,4208,2556,3252,6608,1720
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,1916,2272,1772,6636,3660,2616,1676,3544,2584,1804,2824
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,2088,3964,1892,1580,2124,2764,3120,3600,2556,2868,2892
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Down if merge possible,1884,1468,4300,5836,2780,2188,2696,2704,1864,1900,3260
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Down if merge possible,1912,556,4104,3112,4300,2184,1548,3544,2332,2908,3452
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,2268,1708,2908,5652,2568,1944,2588,1720,1916,3528,1756
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible,1244,952,3660,2572,4376,4456,4188,2508,2520,1980,4104
Ban move in direction: Up if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,3032,1788,1520,2124,3612,688,2812,4056,2892,5560,4444
Try move in direction: Down if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,1036,2392,1548,3464,3500,3160,2444,1788,2508,1868,4144
Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,3216,2124,2892,2572,2800,4296,7388,3020,3352,3552,3912
Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,3356,1432,1528,2968,1948,2892,956,3480,2860,4248,1224
Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,2944,3244,3612,1836,5124,2916,1692,4044,1440,1724,2560
Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,2252,2072,972,1552,8604,3656,5676,956,1228,1724,1720
Try move in direction: Down if merge possible -> Ban move in direction: Up if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,2008,748,2208,3144,2328,2496,1996,1256,2888,3036,1388
Ban move in direction: Up if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,3724,5992,2744,2012,3544,812,2460,5644,2760,1564,3980
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked,7360,2056,2632,3196,1832,816,1552,2956,3208,1884,5660
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked -> Ban move in direction: Right if left column locked,2240,3788,3804,1932,1784,2460,2620,3040,3784,1576,2848
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked,3336,2632,4936,1100,1552,3536,928,5100,3352,3336,2936
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Up if left column locked,1772,3016,1128,3600,4936,3500,1228,4412,1348,1560,1880
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,4168,1132,2812,2396,3308,2560,2632,3656,5896,2248,1728
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Up if left column locked,5836,1408,2008,2652,1040,1788,2108,2876,1276,2872,2012
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Up if left column locked,3324,2640,2556,2112,3040,3324,924,3000,2372,1576,6040
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Up if left column locked,2036,2588,3544,2652,2268,3644,1992,3352,3356,3624,656
Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,2396,1460,3588,4204,1840,1404,3164,696,1852,3260,5164
Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,3392,1880,2508,2848,1092,3644,4632,4344,4204,1500,4732
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,4940,3324,2476,1676,1260,1996,2340,384,1996,1864,816
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,1620,2136,1784,1080,1784,3472,1140,368,1596,1836,2264
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if merge possible,1536,2392,304,3644,3232,1864,1616,5848,1820,1500,2632
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Down if merge possible,1440,1288,2444,2220,2444,924,924,1976,2716,1824,1468
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,924,1772,2072,1672,1836,6108,6284,3912,2620,3340,1992
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible,2636,3644,1184,1824,3660,3660,1980,1388,2744,1868,988
Ban move in direction: Down if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,3120,2080,3916,2556,1452,1104,1964,2140,2024,1260,2704
Try move in direction: Down if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,908,1640,8108,2012,3320,5644,4184,2316,5656,3340,6640
Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,1040,2104,840,1960,1564,2316,2440,1232,1016,3228,896
Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,5560,2204,1704,1644,2540,1232,1936,2128,2944,2252,716
Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,1696,1884,2844,5380,1992,3468,5772,5976,1508,5688,2888
Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,668,3692,3388,2392,828,2688,3212,2748,5340,3244,2588
Try move in direction: Down if merge possible -> Ban move in direction: Down if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,1820,3660,924,2572,1880,380,3532,1740,2304,1916,3656
Ban move in direction: Down if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,4092,3052,2020,1516,1196,1744,1944,1704,3420,2980,1648
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked,3548,1532,2636,3544,712,952,1244,3152,7940,2064,2724
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked -> Ban move in direction: Right if left column locked,1692,952,2880,1800,912,1608,3840,1996,3788,3016,440
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked,2252,920,876,6408,3976,1964,3244,1868,1676,3464,2908
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Down if left column locked,5948,1948,5004,3640,3360,1464,2668,1680,2764,6120,3528
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,3148,1388,1628,4760,1276,3784,3624,1980,3692,3688,1836
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Down if left column locked,5148,1664,2268,1228,1560,2236,1576,2808,1564,1564,2480
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Down if left column locked,1292,1612,2808,4240,3708,1596,3244,5928,2488,2508,2048
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Down if left column locked,3936,5692,2296,2480,2600,1988,4380,6712,2428,2152,2600
Ban move in direction: Left if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,3164,3656,944,1832,1212,1368,1660,1624,2812,3608,1608
Ban move in direction: Right if left column locked -> Ban move in direction: Left if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible,1992,828,1692,3544,2700,3120,2684,2272,1560,4504,2768
Try move in direction: Up if merge possible -> Ban move in direction: Left if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,2520,1640,1864,2232,4072,1388,3260,1900,2408,1228,2428
Ban move in direction: Left if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible,3036,1880,3496,1480,3660,5548,6008,5708,3180,2048,1792
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Down if merge possible,2520,4284,3304,2156,824,3512,1836,2232,2952,2604,1408
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Left if left column locked -> Try move in direction: Down if merge possible,3692,2716,3196,2152,2172,1496,1880,1868,1180,3628,3724
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Left if left column locked -> Try move in direction: Up if merge possible,1772,1868,2888,1804,3772,1152,3848,1312,4976,1352,2224
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Up if merge possible,2352,3576,2040,2712,1992,2316,796,2364,764,3228,1108
Ban move in direction: Left if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,4360,4360,672,2400,5132,3004,2084,3340,3340,2576,2000
Try move in direction: Down if merge possible -> Ban move in direction: Left if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible,1992,1820,3692,1564,2396,2844,1724,2248,920,4076,1884
Ban move in direction: Right if left column locked -> Ban move in direction: Left if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,2572,2796,3496,3532,2620,5856,1548,3612,1404,3992,3164
Ban move in direction: Left if left column locked -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible,2108,3720,3464,2312,2328,1424,2316,1116,5452,2572,6408
Ban move in direction: Left if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,2636,2944,5984,6492,2892,2248,6024,2252,3352,812,3136
Try move in direction: Up if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked,1504,1460,1324,4104,3532,2864,2816,3044,2252,3208,2184
Try move in direction: Down if merge possible -> Ban move in direction: Left if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,2812,3260,848,1516,4268,1884,1612,1996,3176,1096,700
Ban move in direction: Left if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked,3608,3016,2460,2264,1724,1992,3408,2188,6232,1436,4104
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Left if left column locked -> Ban move in direction: Right if left column locked,1308,3836,1664,4284,3992,2028,4640,1544,2284,2152,1472
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Left if left column locked -> Ban move in direction: Right if left column locked,1480,1936,3656,2200,3268,2600,5916,1912,2812,3532,2540
Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Left if left column locked,1900,2956,4428,1752,2840,3272,2592,1248,1784,3324,576
Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Ban move in direction: Left if left column locked,1024,2292,7968,1948,2984,1644,1424,1560,2588,1900,1676
Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Try move in direction: Up if merge possible -> Ban move in direction: Left if left column locked,5772,1672,2376,1564,1608,1308,3660,1448,1228,2440,1240
Try move in direction: Down if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Ban move in direction: Left if left column locked,1584,2908,2652,3068,4332,1404,3388,3440,1564,3836,5836
Try move in direction: Up if merge possible -> Ban move in direction: Right if left column locked -> Try move in direction: Down if merge possible -> Ban move in direction: Left if left column locked,7144,2420,2476,2588,1896,7116,1560,4564,2552,3516,1676
Ban move in direction: Right if left column locked -> Try move in direction: Up if merge possible -> Try move in direction: Down if merge possible -> Ban move in direction: Left if left column locked,2588,1564,1912,1572,3996,3768,2060,1244,2576,3656,3336
Try move in direction: Left if merge possible,4060,2072,1816,1992,3768,2716,2384,1224,4184,1548,3464
Try move in direction: Up if produces a left merge -> Try move in direction: Left if merge possible,2752,1772,2996,3400,3080,3400,1376,1976,2904,1800,4200
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,4776,6636,7992,6968,4168,8296,9804,4664,8488,8136,3848
Try move in direction: Down if produces a left merge -> Try move in direction: Left if merge possible,5320,2240,2684,1868,2780,1592,2732,1672,3336,1448,1528
Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge,2584,1784,1984,1864,3688,3736,1804,1864,2028,1528,3656
Try move in direction: Up if produces a left merge -> Try move in direction: Down if produces a left merge -> Try move in direction: Left if merge possible,1248,2524,1508,936,1436,3080,1720,700,976,800,320
Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if merge possible,1388,1676,824,1404,1532,1436,2844,748,3596,556,1564
Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge -> Try move in direction: Down if produces a left merge,4644,8396,13944,17500,17216,16584,7476,12632,11388,4364,3924
Try move in direction: Up if produces a left merge -> Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge,1648,3516,6888,2444,1868,5772,1564,4236,1740,1468,3532
Try move in direction: Down if produces a left merge -> Try move in direction: Left if merge possible -> Try move in direction: Up if produces a left merge,5748,1500,5368,1676,3720,5992,2220,6264,1644,1424,11204
Try move in direction: Left if merge possible -> Try move in direction: Down if produces a left merge -> Try move in direction: Up if produces a left merge,7804,5692,6728,14184,5592,3852,9896,9080,7532,5496,8388
Try move in direction: Left if produces a left merge -> Try move in direction: Left if merge possible,2432,1548,3656,1604,1584,1008,1384,956,2380,1552,1244
Try move in direction: Left if merge possible -> Try move in direction: Left if produces a left merge,1772,3292,3464,2972,2376,2188,4024,1600,1992,4488,1836
Try move in direction: Up if produces a left merge -> Try move in direction: Left if produces a left merge -> Try move in direction: Left if merge possible,5820,5884,3948,2620,2396,844,1532,4264,1376,924,3756
Try move in direction: Left if produces a left merge -> Try move in direction: Up if produces a left merge -> Try move in direction: Left if merge possible,3308,2236,5228,2380,4520,4236,5820,6988,6040,6508,1616
